,0,1
0,0.08764072559287944,7.401580776233391
1,0.6798689211040004,6.417877800769498
2,-3.1674930368620084,9.003849954854529
3,3.5708833872188275,-2.6532917040555635
4,2.7126928947226916,-0.7314792376272825
5,1.028701903815899,2.3209751896809214
6,3.626980528566386,0.8156299564101152
7,0.5691527995302779,1.3895809892511908
8,-2.771474722852522,9.01185639227539
9,-2.0173184281021297,9.408062523184736
10,7.288331236515187,-1.1842234789749757
11,-3.1053247120199607,9.636794218806335
12,8.887183022393094,1.3723264973292422
13,7.89184099549485,-1.2957813941492156
14,0.8918693180181918,2.2957989288953504
15,1.1606192587585693,5.128512181692838
16,7.387310213403632,-1.6454703368432646
17,0.9240770256431456,2.2337761338058453
18,1.2155639300229115,1.8878785582510598
19,-1.5749850620253936,9.389625373867242
20,3.942388215298673,0.3673745339058304
21,0.9011280305036424,5.82325025699341
22,-2.9205108050416264,9.094547842828366
23,0.3827860877252123,4.717090910375268
24,2.722416466582106,0.15292057623024458
25,0.678827021535558,5.516118187747089
26,8.729465948320192,1.9719926967521066
27,4.0819066276661085,1.1200197344603298
28,4.412590384979083,0.7127563654652063
29,0.48702272625368115,1.5304700082395708
30,2.168512901489398,-1.7556779351068825
31,5.2995178051623135,0.5658635399041652
32,0.9735126907561948,5.122245278502335
33,1.2393936842263187,5.657326095931987
34,3.3610464787288152,-1.1252685303863805
35,4.513580001644295,1.3233829771838221
36,9.061481804716497,1.1159570284024514
37,2.3784144982771993,-1.0762888307080432
38,8.52511333862159,1.4949276522340194
39,7.49477804303388,-2.6465361293380374
40,8.192347944319549,1.1639186013584224
41,0.5761149229382398,1.2270090700485166
42,3.540349139371669,-0.9375078229417266
43,-0.16039636967226767,6.066580846726897
44,1.4681638781402166,2.6877742667962314
45,3.1761095922029527,-2.525722836855254
46,8.072391998639054,1.049302281552424
47,-3.6825177385592642,9.05916964649176
48,8.595265628637467,1.3180801728076494
49,8.243547475254694,-1.5124731026744598
50,2.910948949198542,-1.9275379277716038
51,9.551411245656132,2.7575204923931427
52,2.639484407334616,-2.0972147804886236
53,8.07584423572731,-1.00226636117677
54,2.900305619188171,-0.9585694504456688
55,9.10267178981364,-0.9475061369724912
56,4.667579042064018,-0.6192332642515495
57,3.1385526678853006,-2.326909380556326
58,-2.525197987458969,8.212408421731187
59,0.39933947662931857,6.731653047864719
60,7.844633723797343,1.3250234557938483
61,4.772506188474386,0.28256061945334743
62,-1.330874092408233,9.351844233362984
63,4.282730221326588,1.5381375140451645
64,9.209063400434133,1.965174693221672
65,-2.9624441237073373,8.709600618851022
66,8.263303451884756,1.764422121852396
67,7.9903326457307795,1.1052762261368312
68,-0.07292079385586836,6.384527307444665
69,8.032928527360996,-1.9385129124462284
70,5.335540911898107,1.8882669950059587
71,8.226926450267872,0.9066383357835406
72,8.803233600805024,2.90001355112919
73,-2.1352842135148804,8.905691295470906
74,8.017261715573703,-0.013991861340409084
75,1.7958102560504332,1.8836920305417741
76,1.152215230798459,1.9223228825104774
77,-2.5785768924583636,9.548724777731522
78,8.041097150991671,1.0496001982576455
79,-2.5618324810450037,10.222617620130094
80,-2.456345021581068,8.282636773636566
81,8.696686286808454,0.9025993258253339
82,8.93272527327453,-1.5362759688371275
83,3.980307745396596,1.4297142518832207
84,3.060550041404681,-1.2881050192448464
85,1.8422864024232797,1.9302964595758803
86,4.417487109977138,2.8788549425206025
87,0.13244399164709225,5.791257276316556
88,2.901173233029095,-2.4699544557178146
89,-3.159827642229289,8.958470968481276
90,-2.7063283522514867,9.417898605842154
91,0.6846548068528435,6.620497267491854
92,0.5387324478434603,4.702540734791842
93,7.98324111623169,0.4386928355330545
94,3.2208790944011296,-1.465597017055523
95,-1.4520790914235395,8.813495829507662
96,7.521485360871165,2.1391466568997366
97,7.016128379489071,-1.853730193474482
98,0.37017639329475704,5.180968035713833
99,9.338125057215462,1.0004432814040882
100,-2.541213440328188,8.942396359177993
101,3.7175654625476153,-2.3849851376762645
102,0.8471296820215004,2.0333091456831296
103,0.5315672100707642,6.306990940094002
104,3.011236702314461,-1.1041183807719708
105,2.2274670587791348,-2.140617037704434
106,7.557237347361211,-1.0849893887887774
107,0.8855861976114143,1.8549929452207394
108,3.1236681840532845,-1.0205106652071683
109,8.408244411242235,2.156991370961249
110,-2.645898532655461,9.22467084651419
111,2.122055165828226,-1.3625294669174812
112,0.47175115065027445,2.8171263716214603
113,3.8058085689256127,0.7214720970867756
114,3.9978813821653025,1.7988634823211678
115,0.18395656267150307,6.337510302222356
116,-0.07979377855658598,4.732926334976907
117,3.893741155928477,-0.9327103268283381
118,8.666199214159343,0.8659743912513134
119,0.8755335414308967,2.073595470057248
120,0.11923586636389294,2.0113957338639596
121,3.965053004945679,-1.7699677868987822
122,4.2138901263555635,-2.106541924248347
123,1.0004097870292643,1.6670354056032224
124,0.49026464100325745,5.4582967185948785
125,-2.825657984767717,10.051504181975726
126,1.1466843332688907,5.6202209307186015
127,3.1046036420983665,0.8028669519739553
128,0.35449666550516845,6.106693437243119
129,3.65836868280116,-2.057312851070757
130,-2.8023624747366513,9.02193474294554
131,1.7380770806037376,1.9768952838358063
132,8.298649013608028,1.770490309311476
133,7.925356098837435,2.212081860000731
134,0.47103930186327014,2.0190500247974748
135,2.77159998304965,-0.7856745780162193
136,0.5654639423742858,5.12102205839839
137,4.615811696190911,1.1665664543221084
138,3.33726028537843,2.2463446914367005
139,-0.33214271625582215,5.795142869752782
140,1.6200236722954473,-1.118937609552332
141,4.548264429193056,1.3796469327539564
142,5.0996188654606085,1.1552129830701285
143,9.082397993326559,-1.8323730308503434
144,4.4482598332935535,0.4966166388206371
145,8.367637555336673,-1.162177417903322
146,7.550087101148764,0.902155123185571
147,0.5036942717224007,5.510034905890827
